"Activity" "Subject" "Variable" "MeanValue"
"Sitting" 19 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.983687272739726
"Standing" 19 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.979179149452055
"Laying" 19 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.979452188433735
"Walking" 20 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.0310650270227451
"WalkingUp" 20 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.280450026862745
"WalkingDown" 20 "Freq_Std_Body_Acceleration_Jerk_Magnitude" 0.0790379799133333
"Sitting" 20 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.972597744242424
"Standing" 20 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.936025033013699
"Laying" 20 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.979565196911765
"Walking" 21 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.0186734409634615
"WalkingUp" 21 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.47772185
"WalkingDown" 21 "Freq_Std_Body_Acceleration_Jerk_Magnitude" 0.06320531452
"Sitting" 21 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.986991549529412
"Standing" 21 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.97192611741573
"Laying" 21 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.977604878888889
"Walking" 22 "Freq_Std_Body_Acceleration_Jerk_Magnitude" 0.158286745226087
"WalkingUp" 22 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.151299835619048
"WalkingDown" 22 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.118530349166667
"Sitting" 22 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.967026275967742
"Standing" 22 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.95665395968254
"Laying" 22 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.955635614444444
"Walking" 23 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.0457372334118644
"WalkingUp" 23 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.454324844901961
"WalkingDown" 23 "Freq_Std_Body_Acceleration_Jerk_Magnitude" 0.2244805035
"Sitting" 23 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.972117016617647
"Standing" 23 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.9750536875
"Laying" 23 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.986540200694444
"Walking" 24 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.40297998362069
"WalkingUp" 24 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.45964779779661
"WalkingDown" 24 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.0827554911536364
"Sitting" 24 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.98561372
"Standing" 24 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.973195509565217
"Laying" 24 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.98328511625
"Walking" 25 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.51900424972973
"WalkingUp" 25 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.703433692615385
"WalkingDown" 25 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.502224768103448
"Sitting" 25 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.987618801076923
"Standing" 25 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.982083315
"Laying" 25 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.963601212876712
"Walking" 26 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.268948465423729
"WalkingUp" 26 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.393715352181818
"WalkingDown" 26 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.067941075972
"Sitting" 26 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.989521272820513
"Standing" 26 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.981129312702703
"Laying" 26 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.987901463289474
"Walking" 27 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.279732022017544
"WalkingUp" 27 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.473011558823529
"WalkingDown" 27 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.113625944990909
"Sitting" 27 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.988531651142857
"Standing" 27 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.983022277625
"Laying" 27 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.988174859594595
"Walking" 28 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.436273009814815
"WalkingUp" 28 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.374495907647059
"WalkingDown" 28 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.0883598523695652
"Sitting" 28 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.970823336388889
"Standing" 28 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.954963155316456
"Laying" 28 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.972336128625
"Walking" 29 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.169506499226415
"WalkingUp" 29 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.280583556530612
"WalkingDown" 29 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.0797714324854167
"Sitting" 29 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.989822909333333
"Standing" 29 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.990327934615385
"Laying" 29 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.994366667681159
"Walking" 30 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.366537416615385
"WalkingUp" 30 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.580878133230769
"WalkingDown" 30 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.133124304612577
"Sitting" 30 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.985294959032258
"Standing" 30 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.946639846949153
"Laying" 30 "Freq_Std_Body_Acceleration_Jerk_Magnitude" -0.968087778
"Walking" 1 "Freq_Mean_Body_Gyro_Magnitude" -0.199252568986316
"WalkingUp" 1 "Freq_Mean_Body_Gyro_Magnitude" -0.325961457396226
"WalkingDown" 1 "Freq_Mean_Body_Gyro_Magnitude" -0.185720285744898
"Sitting" 1 "Freq_Mean_Body_Gyro_Magnitude" -0.958435589361702
"Standing" 1 "Freq_Mean_Body_Gyro_Magnitude" -0.984617623396226
"Laying" 1 "Freq_Mean_Body_Gyro_Magnitude" -0.8621901854
"Walking" 2 "Freq_Mean_Body_Gyro_Magnitude" -0.530704814745763
"WalkingUp" 2 "Freq_Mean_Body_Gyro_Magnitude" -0.450612184791667
"WalkingDown" 2 "Freq_Mean_Body_Gyro_Magnitude" -0.320838543553191
"Sitting" 2 "Freq_Mean_Body_Gyro_Magnitude" -0.971840596086956
"Standing" 2 "Freq_Mean_Body_Gyro_Magnitude" -0.961775904814815
"Laying" 2 "Freq_Mean_Body_Gyro_Magnitude" -0.972112972708333
"Walking" 3 "Freq_Mean_Body_Gyro_Magnitude" -0.569755772241379
"WalkingUp" 3 "Freq_Mean_Body_Gyro_Magnitude" -0.514211583728814
"WalkingDown" 3 "Freq_Mean_Body_Gyro_Magnitude" -0.332376629371429
"Sitting" 3 "Freq_Mean_Body_Gyro_Magnitude" -0.946664943653846
"Standing" 3 "Freq_Mean_Body_Gyro_Magnitude" -0.913682362622951
"Laying" 3 "Freq_Mean_Body_Gyro_Magnitude" -0.96458672483871
"Walking" 4 "Freq_Mean_Body_Gyro_Magnitude" -0.609285588016667
"WalkingUp" 4 "Freq_Mean_Body_Gyro_Magnitude" -0.575794072115385
"WalkingDown" 4 "Freq_Mean_Body_Gyro_Magnitude" -0.429213369555556
"Sitting" 4 "Freq_Mean_Body_Gyro_Magnitude" -0.9487697524
"Standing" 4 "Freq_Mean_Body_Gyro_Magnitude" -0.914209165714286
"Laying" 4 "Freq_Mean_Body_Gyro_Magnitude" -0.961556660185185
"Walking" 5 "Freq_Mean_Body_Gyro_Magnitude" -0.484262828928571
"WalkingUp" 5 "Freq_Mean_Body_Gyro_Magnitude" -0.392564530851064
"WalkingDown" 5 "Freq_Mean_Body_Gyro_Magnitude" -0.349338414731915
"Sitting" 5 "Freq_Mean_Body_Gyro_Magnitude" -0.944760322045455
"Standing" 5 "Freq_Mean_Body_Gyro_Magnitude" -0.904543921607143
"Laying" 5 "Freq_Mean_Body_Gyro_Magnitude" -0.968257068846154
"Walking" 6 "Freq_Mean_Body_Gyro_Magnitude" -0.329681123368421
"WalkingUp" 6 "Freq_Mean_Body_Gyro_Magnitude" -0.230627015078431
"WalkingDown" 6 "Freq_Mean_Body_Gyro_Magnitude" -0.0143735434
"Sitting" 6 "Freq_Mean_Body_Gyro_Magnitude" -0.929725679272727
"Standing" 6 "Freq_Mean_Body_Gyro_Magnitude" -0.926664297017544
"Laying" 6 "Freq_Mean_Body_Gyro_Magnitude" -0.930153639473684
"Walking" 7 "Freq_Mean_Body_Gyro_Magnitude" -0.192909765467895
"WalkingUp" 7 "Freq_Mean_Body_Gyro_Magnitude" -0.533982945882353
"WalkingDown" 7 "Freq_Mean_Body_Gyro_Magnitude" -0.255045057404255
"Sitting" 7 "Freq_Mean_Body_Gyro_Magnitude" -0.933081955208333
"Standing" 7 "Freq_Mean_Body_Gyro_Magnitude" -0.93870498490566
"Laying" 7 "Freq_Mean_Body_Gyro_Magnitude" -0.941130719230769
"Walking" 8 "Freq_Mean_Body_Gyro_Magnitude" -0.301241848645833
"WalkingUp" 8 "Freq_Mean_Body_Gyro_Magnitude" -0.229610952609756
"WalkingDown" 8 "Freq_Mean_Body_Gyro_Magnitude" -0.00036272967368421
"Sitting" 8 "Freq_Mean_Body_Gyro_Magnitude" -0.965806789347826
"Standing" 8 "Freq_Mean_Body_Gyro_Magnitude" -0.964564224074074
"Laying" 8 "Freq_Mean_Body_Gyro_Magnitude" -0.944528950555556
"Walking" 9 "Freq_Mean_Body_Gyro_Magnitude" -0.513797480384615
"WalkingUp" 9 "Freq_Mean_Body_Gyro_Magnitude" -0.531482693877551
"WalkingDown" 9 "Freq_Mean_Body_Gyro_Magnitude" -0.347540226666667
"Sitting" 9 "Freq_Mean_Body_Gyro_Magnitude" -0.9344377378
"Standing" 9 "Freq_Mean_Body_Gyro_Magnitude" -0.929769067777778
"Laying" 9 "Freq_Mean_Body_Gyro_Magnitude" -0.9186053356
"Walking" 10 "Freq_Mean_Body_Gyro_Magnitude" -0.412616909622642
"WalkingUp" 10 "Freq_Mean_Body_Gyro_Magnitude" -0.265371689148936
"WalkingDown" 10 "Freq_Mean_Body_Gyro_Magnitude" -0.312347510289474
"Sitting" 10 "Freq_Mean_Body_Gyro_Magnitude" -0.974459732592593
"Standing" 10 "Freq_Mean_Body_Gyro_Magnitude" -0.937786743409091
"Laying" 10 "Freq_Mean_Body_Gyro_Magnitude" -0.937692642586207
"Walking" 11 "Freq_Mean_Body_Gyro_Magnitude" -0.610222628813559
"WalkingUp" 11 "Freq_Mean_Body_Gyro_Magnitude" -0.55009966
"WalkingDown" 11 "Freq_Mean_Body_Gyro_Magnitude" -0.456170108913043
"Sitting" 11 "Freq_Mean_Body_Gyro_Magnitude" -0.969799951132076
"Standing" 11 "Freq_Mean_Body_Gyro_Magnitude" -0.982576519787234
"Laying" 11 "Freq_Mean_Body_Gyro_Magnitude" -0.967093356491228
"Walking" 12 "Freq_Mean_Body_Gyro_Magnitude" -0.442503784
"WalkingUp" 12 "Freq_Mean_Body_Gyro_Magnitude" -0.594032515192308
"WalkingDown" 12 "Freq_Mean_Body_Gyro_Magnitude" -0.344938419969565
"Sitting" 12 "Freq_Mean_Body_Gyro_Magnitude" -0.958511866666667
"Standing" 12 "Freq_Mean_Body_Gyro_Magnitude" -0.902356765573771
"Laying" 12 "Freq_Mean_Body_Gyro_Magnitude" -0.9454970225
"Walking" 13 "Freq_Mean_Body_Gyro_Magnitude" -0.267472373877193
"WalkingUp" 13 "Freq_Mean_Body_Gyro_Magnitude" -0.485477308909091
"WalkingDown" 13 "Freq_Mean_Body_Gyro_Magnitude" -0.206121707212766
"Sitting" 13 "Freq_Mean_Body_Gyro_Magnitude" -0.973258277755102
"Standing" 13 "Freq_Mean_Body_Gyro_Magnitude" -0.957488799473684
"Laying" 13 "Freq_Mean_Body_Gyro_Magnitude" -0.957681621290323
"Walking" 14 "Freq_Mean_Body_Gyro_Magnitude" -0.311386449661017
"WalkingUp" 14 "Freq_Mean_Body_Gyro_Magnitude" 0.0488588668185185
"WalkingDown" 14 "Freq_Mean_Body_Gyro_Magnitude" -0.0787568406777778
"Sitting" 14 "Freq_Mean_Body_Gyro_Magnitude" -0.963320540555556
"Standing" 14 "Freq_Mean_Body_Gyro_Magnitude" -0.944405563833333
"Laying" 14 "Freq_Mean_Body_Gyro_Magnitude" -0.930151731176471
"Walking" 15 "Freq_Mean_Body_Gyro_Magnitude" -0.489166383703704
"WalkingUp" 15 "Freq_Mean_Body_Gyro_Magnitude" -0.45369356625
"WalkingDown" 15 "Freq_Mean_Body_Gyro_Magnitude" -0.373898631190476
"Sitting" 15 "Freq_Mean_Body_Gyro_Magnitude" -0.973762179830509
"Standing" 15 "Freq_Mean_Body_Gyro_Magnitude" -0.956733900188679
"Laying" 15 "Freq_Mean_Body_Gyro_Magnitude" -0.946812642361111
"Walking" 16 "Freq_Mean_Body_Gyro_Magnitude" -0.669228540784314
"WalkingUp" 16 "Freq_Mean_Body_Gyro_Magnitude" -0.630546675490196
"WalkingDown" 16 "Freq_Mean_Body_Gyro_Magnitude" -0.488253939574468
"Sitting" 16 "Freq_Mean_Body_Gyro_Magnitude" -0.954060994347826
"Standing" 16 "Freq_Mean_Body_Gyro_Magnitude" -0.975448632179487
"Laying" 16 "Freq_Mean_Body_Gyro_Magnitude" -0.970249638857143
"Walking" 17 "Freq_Mean_Body_Gyro_Magnitude" -0.518618058688525
"WalkingUp" 17 "Freq_Mean_Body_Gyro_Magnitude" -0.504066956875
"WalkingDown" 17 "Freq_Mean_Body_Gyro_Magnitude" -0.40943875826087
"Sitting" 17 "Freq_Mean_Body_Gyro_Magnitude" -0.98336929234375
"Standing" 17 "Freq_Mean_Body_Gyro_Magnitude" -0.984291131538461
"Laying" 17 "Freq_Mean_Body_Gyro_Magnitude" -0.969014444788732
"Walking" 18 "Freq_Mean_Body_Gyro_Magnitude" -0.620331394285714
"WalkingUp" 18 "Freq_Mean_Body_Gyro_Magnitude" -0.654029089310345
"WalkingDown" 18 "Freq_Mean_Body_Gyro_Magnitude" -0.604735414363636
"Sitting" 18 "Freq_Mean_Body_Gyro_Magnitude" -0.986535242105263
"Standing" 18 "Freq_Mean_Body_Gyro_Magnitude" -0.972352593013699
"Laying" 18 "Freq_Mean_Body_Gyro_Magnitude" -0.984329092153846
"Walking" 19 "Freq_Mean_Body_Gyro_Magnitude" -0.0952460452365385
"WalkingUp" 19 "Freq_Mean_Body_Gyro_Magnitude" -0.28884026785
"WalkingDown" 19 "Freq_Mean_Body_Gyro_Magnitude" 0.203979764835897
"Sitting" 19 "Freq_Mean_Body_Gyro_Magnitude" -0.964238768493151
"Standing" 19 "Freq_Mean_Body_Gyro_Magnitude" -0.958578129589041
"Laying" 19 "Freq_Mean_Body_Gyro_Magnitude" -0.965624724457831
"Walking" 20 "Freq_Mean_Body_Gyro_Magnitude" -0.0520065599062745
"WalkingUp" 20 "Freq_Mean_Body_Gyro_Magnitude" -0.286627716823529
"WalkingDown" 20 "Freq_Mean_Body_Gyro_Magnitude" -0.100566103524444
"Sitting" 20 "Freq_Mean_Body_Gyro_Magnitude" -0.953399068181818
"Standing" 20 "Freq_Mean_Body_Gyro_Magnitude" -0.879437674794521
"Laying" 20 "Freq_Mean_Body_Gyro_Magnitude" -0.969832241176471
"Walking" 21 "Freq_Mean_Body_Gyro_Magnitude" -0.409516081153846
"WalkingUp" 21 "Freq_Mean_Body_Gyro_Magnitude" -0.475369886808511
"WalkingDown" 21 "Freq_Mean_Body_Gyro_Magnitude" -0.406392284444444
"Sitting" 21 "Freq_Mean_Body_Gyro_Magnitude" -0.977839702352941
"Standing" 21 "Freq_Mean_Body_Gyro_Magnitude" -0.956723022359551
"Laying" 21 "Freq_Mean_Body_Gyro_Magnitude" -0.962349012888889
"Walking" 22 "Freq_Mean_Body_Gyro_Magnitude" -0.438378722826087
"WalkingUp" 22 "Freq_Mean_Body_Gyro_Magnitude" -0.369902
"WalkingDown" 22 "Freq_Mean_Body_Gyro_Magnitude" -0.338417326388889
"Sitting" 22 "Freq_Mean_Body_Gyro_Magnitude" -0.951952767258065
"Standing" 22 "Freq_Mean_Body_Gyro_Magnitude" -0.932065270793651
"Laying" 22 "Freq_Mean_Body_Gyro_Magnitude" -0.946055840972222
"Walking" 23 "Freq_Mean_Body_Gyro_Magnitude" 0.185078207383051
"WalkingUp" 23 "Freq_Mean_Body_Gyro_Magnitude" -0.380388292223529
"WalkingDown" 23 "Freq_Mean_Body_Gyro_Magnitude" 0.150825734842593
"Sitting" 23 "Freq_Mean_Body_Gyro_Magnitude" -0.952293277205882
"Standing" 23 "Freq_Mean_Body_Gyro_Magnitude" -0.944583829705882
"Laying" 23 "Freq_Mean_Body_Gyro_Magnitude" -0.966239347916667
"Walking" 24 "Freq_Mean_Body_Gyro_Magnitude" -0.534509163793103
"WalkingUp" 24 "Freq_Mean_Body_Gyro_Magnitude" -0.564664994745763
"WalkingDown" 24 "Freq_Mean_Body_Gyro_Magnitude" -0.374298686727273
"Sitting" 24 "Freq_Mean_Body_Gyro_Magnitude" -0.977973720735294
"Standing" 24 "Freq_Mean_Body_Gyro_Magnitude" -0.963922314202899
"Laying" 24 "Freq_Mean_Body_Gyro_Magnitude" -0.964001383472222
"Walking" 25 "Freq_Mean_Body_Gyro_Magnitude" -0.562733252702703
"WalkingUp" 25 "Freq_Mean_Body_Gyro_Magnitude" -0.567153469846154
"WalkingDown" 25 "Freq_Mean_Body_Gyro_Magnitude" -0.485763582068966
"Sitting" 25 "Freq_Mean_Body_Gyro_Magnitude" -0.979350913692308
"Standing" 25 "Freq_Mean_Body_Gyro_Magnitude" -0.968972499594595
"Laying" 25 "Freq_Mean_Body_Gyro_Magnitude" -0.910126993561644
"Walking" 26 "Freq_Mean_Body_Gyro_Magnitude" -0.551927613050847
"WalkingUp" 26 "Freq_Mean_Body_Gyro_Magnitude" -0.556084778181818
"WalkingDown" 26 "Freq_Mean_Body_Gyro_Magnitude" -0.3345099466
"Sitting" 26 "Freq_Mean_Body_Gyro_Magnitude" -0.97646387
"Standing" 26 "Freq_Mean_Body_Gyro_Magnitude" -0.972333108648649
"Laying" 26 "Freq_Mean_Body_Gyro_Magnitude" -0.974305179605263
"Walking" 27 "Freq_Mean_Body_Gyro_Magnitude" -0.519451704035088
"WalkingUp" 27 "Freq_Mean_Body_Gyro_Magnitude" -0.607667730196078
"WalkingDown" 27 "Freq_Mean_Body_Gyro_Magnitude" -0.359113724772727
"Sitting" 27 "Freq_Mean_Body_Gyro_Magnitude" -0.979482820857143
"Standing" 27 "Freq_Mean_Body_Gyro_Magnitude" -0.975525565625
"Laying" 27 "Freq_Mean_Body_Gyro_Magnitude" -0.979890667972973
"Walking" 28 "Freq_Mean_Body_Gyro_Magnitude" -0.514602424814815
"WalkingUp" 28 "Freq_Mean_Body_Gyro_Magnitude" -0.534835409607843
"WalkingDown" 28 "Freq_Mean_Body_Gyro_Magnitude" -0.223354793921739
"Sitting" 28 "Freq_Mean_Body_Gyro_Magnitude" -0.960297525
"Standing" 28 "Freq_Mean_Body_Gyro_Magnitude" -0.909652436329114
"Laying" 28 "Freq_Mean_Body_Gyro_Magnitude" -0.944218369375
"Walking" 29 "Freq_Mean_Body_Gyro_Magnitude" -0.416817853396226
"WalkingUp" 29 "Freq_Mean_Body_Gyro_Magnitude" -0.357213897032653
"WalkingDown" 29 "Freq_Mean_Body_Gyro_Magnitude" -0.381459881875
"Sitting" 29 "Freq_Mean_Body_Gyro_Magnitude" -0.980269425833333
"Standing" 29 "Freq_Mean_Body_Gyro_Magnitude" -0.980879722923077
"Laying" 29 "Freq_Mean_Body_Gyro_Magnitude" -0.98400134173913
"Walking" 30 "Freq_Mean_Body_Gyro_Magnitude" -0.358344356
"WalkingUp" 30 "Freq_Mean_Body_Gyro_Magnitude" -0.449150735076923
"WalkingDown" 30 "Freq_Mean_Body_Gyro_Magnitude" -0.356772347348871
"Sitting" 30 "Freq_Mean_Body_Gyro_Magnitude" -0.973876282903226
"Standing" 30 "Freq_Mean_Body_Gyro_Magnitude" -0.917449417288136
"Laying" 30 "Freq_Mean_Body_Gyro_Magnitude" -0.962001199
"Walking" 1 "Freq_Std_Body_Gyro_Magnitude" -0.321017953894737
"WalkingUp" 1 "Freq_Std_Body_Gyro_Magnitude" -0.182985518264151
"WalkingDown" 1 "Freq_Std_Body_Gyro_Magnitude" -0.398350390122449
"Sitting" 1 "Freq_Std_Body_Gyro_Magnitude" -0.932198374893617
"Standing" 1 "Freq_Std_Body_Gyro_Magnitude" -0.978466072075472
"Laying" 1 "Freq_Std_Body_Gyro_Magnitude" -0.82431943968
"Walking" 2 "Freq_Std_Body_Gyro_Magnitude" -0.651792839661017
"WalkingUp" 2 "Freq_Std_Body_Gyro_Magnitude" -0.438620401875
"WalkingDown" 2 "Freq_Std_Body_Gyro_Magnitude" -0.372576755361702
"Sitting" 2 "Freq_Std_Body_Gyro_Magnitude" -0.961385745217391
"Standing" 2 "Freq_Std_Body_Gyro_Magnitude" -0.956788725740741
"Laying" 2 "Freq_Std_Body_Gyro_Magnitude" -0.96109837875
"Walking" 3 "Freq_Std_Body_Gyro_Magnitude" -0.632643292931034
"WalkingUp" 3 "Freq_Std_Body_Gyro_Magnitude" -0.445181802430508
"WalkingDown" 3 "Freq_Std_Body_Gyro_Magnitude" -0.322440827020408
"Sitting" 3 "Freq_Std_Body_Gyro_Magnitude" -0.925449629
"Standing" 3 "Freq_Std_Body_Gyro_Magnitude" -0.883439718032787
"Laying" 3 "Freq_Std_Body_Gyro_Magnitude" -0.955441855806452
"Walking" 4 "Freq_Std_Body_Gyro_Magnitude" -0.593937200833333
"WalkingUp" 4 "Freq_Std_Body_Gyro_Magnitude" -0.552489628846154
"WalkingDown" 4 "Freq_Std_Body_Gyro_Magnitude" -0.457674088
"Sitting" 4 "Freq_Std_Body_Gyro_Magnitude" -0.9288505544
"Standing" 4 "Freq_Std_Body_Gyro_Magnitude" -0.887194404285714
"Laying" 4 "Freq_Std_Body_Gyro_Magnitude" -0.947100325185185
"Walking" 5 "Freq_Std_Body_Gyro_Magnitude" -0.589741506785714
"WalkingUp" 5 "Freq_Std_Body_Gyro_Magnitude" -0.440445051914894
"WalkingDown" 5 "Freq_Std_Body_Gyro_Magnitude" -0.484141274255319
"Sitting" 5 "Freq_Std_Body_Gyro_Magnitude" -0.934746865454545
"Standing" 5 "Freq_Std_Body_Gyro_Magnitude" -0.868913993928571
"Laying" 5 "Freq_Std_Body_Gyro_Magnitude" -0.959263063269231
"Walking" 6 "Freq_Std_Body_Gyro_Magnitude" -0.510648322631579
"WalkingUp" 6 "Freq_Std_Body_Gyro_Magnitude" -0.318173892545098
"WalkingDown" 6 "Freq_Std_Body_Gyro_Magnitude" -0.242353857320833
"Sitting" 6 "Freq_Std_Body_Gyro_Magnitude" -0.929549141636364
"Standing" 6 "Freq_Std_Body_Gyro_Magnitude" -0.923108761578947
"Laying" 6 "Freq_Std_Body_Gyro_Magnitude" -0.928694890175439
"Walking" 7 "Freq_Std_Body_Gyro_Magnitude" -0.343894914947368
"WalkingUp" 7 "Freq_Std_Body_Gyro_Magnitude" -0.444994481882353
"WalkingDown" 7 "Freq_Std_Body_Gyro_Magnitude" -0.396909651702128
"Sitting" 7 "Freq_Std_Body_Gyro_Magnitude" -0.895804978125
"Standing" 7 "Freq_Std_Body_Gyro_Magnitude" -0.919848139056604
"Laying" 7 "Freq_Std_Body_Gyro_Magnitude" -0.918892518653846
"Walking" 8 "Freq_Std_Body_Gyro_Magnitude" -0.327459577895833
"WalkingUp" 8 "Freq_Std_Body_Gyro_Magnitude" -0.183325647134146
"WalkingDown" 8 "Freq_Std_Body_Gyro_Magnitude" -0.255590314210526
"Sitting" 8 "Freq_Std_Body_Gyro_Magnitude" -0.953251156521739
"Standing" 8 "Freq_Std_Body_Gyro_Magnitude" -0.954119826296296
"Laying" 8 "Freq_Std_Body_Gyro_Magnitude" -0.93678697
"Walking" 9 "Freq_Std_Body_Gyro_Magnitude" -0.562714528653846
"WalkingUp" 9 "Freq_Std_Body_Gyro_Magnitude" -0.456841325204082
"WalkingDown" 9 "Freq_Std_Body_Gyro_Magnitude" -0.424170737142857
"Sitting" 9 "Freq_Std_Body_Gyro_Magnitude" -0.9064712292
"Standing" 9 "Freq_Std_Body_Gyro_Magnitude" -0.910909659555556
"Laying" 9 "Freq_Std_Body_Gyro_Magnitude" -0.9034005814
"Walking" 10 "Freq_Std_Body_Gyro_Magnitude" -0.499759796981132
"WalkingUp" 10 "Freq_Std_Body_Gyro_Magnitude" -0.166969377765957
"WalkingDown" 10 "Freq_Std_Body_Gyro_Magnitude" -0.387780104447368
"Sitting" 10 "Freq_Std_Body_Gyro_Magnitude" -0.962459956111111
"Standing" 10 "Freq_Std_Body_Gyro_Magnitude" -0.922961550454545
"Laying" 10 "Freq_Std_Body_Gyro_Magnitude" -0.933701315344828
"Walking" 11 "Freq_Std_Body_Gyro_Magnitude" -0.59974543779661
"WalkingUp" 11 "Freq_Std_Body_Gyro_Magnitude" -0.381223382777778
"WalkingDown" 11 "Freq_Std_Body_Gyro_Magnitude" -0.380559426947826
"Sitting" 11 "Freq_Std_Body_Gyro_Magnitude" -0.960711241886792
"Standing" 11 "Freq_Std_Body_Gyro_Magnitude" -0.977437710851064
"Laying" 11 "Freq_Std_Body_Gyro_Magnitude" -0.954849053508772
"Walking" 12 "Freq_Std_Body_Gyro_Magnitude" -0.4948022154
"WalkingUp" 12 "Freq_Std_Body_Gyro_Magnitude" -0.564435086711538
"WalkingDown" 12 "Freq_Std_Body_Gyro_Magnitude" -0.423553971956522
"Sitting" 12 "Freq_Std_Body_Gyro_Magnitude" -0.948460978823529
"Standing" 12 "Freq_Std_Body_Gyro_Magnitude" -0.850033171967213
"Laying" 12 "Freq_Std_Body_Gyro_Magnitude" -0.940373827666667
"Walking" 13 "Freq_Std_Body_Gyro_Magnitude" -0.379951835438597
"WalkingUp" 13 "Freq_Std_Body_Gyro_Magnitude" -0.470770800363636
"WalkingDown" 13 "Freq_Std_Body_Gyro_Magnitude" -0.400560061212766
"Sitting" 13 "Freq_Std_Body_Gyro_Magnitude" -0.96426809755102
"Standing" 13 "Freq_Std_Body_Gyro_Magnitude" -0.946857485438596
"Laying" 13 "Freq_Std_Body_Gyro_Magnitude" -0.946133432096774
"Walking" 14 "Freq_Std_Body_Gyro_Magnitude" -0.265504551525424
"WalkingUp" 14 "Freq_Std_Body_Gyro_Magnitude" 0.236659662496296
"WalkingDown" 14 "Freq_Std_Body_Gyro_Magnitude" -0.223927430580444
"Sitting" 14 "Freq_Std_Body_Gyro_Magnitude" -0.946517963703704
"Standing" 14 "Freq_Std_Body_Gyro_Magnitude" -0.934815560833333
"Laying" 14 "Freq_Std_Body_Gyro_Magnitude" -0.917760104901961
"Walking" 15 "Freq_Std_Body_Gyro_Magnitude" -0.481750218518519
